country,period,h_index,Variable_x,homi,Variable_y,road,Variable,suic
Panama,2017,6.4520001411438,homi,2.87,road,550.9,suic,3.17
Panama,2017,6.4520001411438,homi,2.87,road,550.9,suic,5.4
Panama,2017,6.4520001411438,homi,26.68,road,550.9,suic,0.92
Panama,2017,6.4520001411438,homi,26.68,road,550.9,suic,3.17
Panama,2017,6.4520001411438,homi,26.68,road,550.9,suic,5.4
Panama,2018,6.43,homi,17.39,road,580.2,suic,1.0
Panama,2018,6.43,homi,17.39,road,580.2,suic,2.9
Panama,2018,6.43,homi,17.39,road,580.2,suic,4.8
Panama,2018,6.43,homi,3.36,road,580.2,suic,1.0
Panama,2018,6.43,homi,3.36,road,580.2,suic,2.9
Panama,2018,6.43,homi,3.36,road,580.2,suic,4.8
Panama,2018,6.43,homi,31.36,road,580.2,suic,1.0
Panama,2018,6.43,homi,31.36,road,580.2,suic,2.9
Panama,2018,6.43,homi,31.36,road,580.2,suic,4.8
Panama,2019,6.321,homi,17.18,road,591.2,suic,0.97
Panama,2019,6.321,homi,17.18,road,591.2,suic,2.86
Panama,2019,6.321,homi,17.18,road,591.2,suic,4.74
Panama,2019,6.321,homi,3.3,road,591.2,suic,0.97
Panama,2019,6.321,homi,3.3,road,591.2,suic,2.86
Panama,2019,6.321,homi,3.3,road,591.2,suic,4.74
Panama,2019,6.321,homi,31.02,road,591.2,suic,0.97
Panama,2019,6.321,homi,31.02,road,591.2,suic,2.86
Panama,2019,6.321,homi,31.02,road,591.2,suic,4.74
Paraguay,2015,5.878,homi,10.49,road,1472.0,suic,3.19
Paraguay,2015,5.878,homi,10.49,road,1472.0,suic,5.73
Paraguay,2015,5.878,homi,10.49,road,1472.0,suic,8.18
Paraguay,2015,5.878,homi,18.24,road,1472.0,suic,3.19
Paraguay,2015,5.878,homi,18.24,road,1472.0,suic,5.73
Paraguay,2015,5.878,homi,18.24,road,1472.0,suic,8.18
Paraguay,2015,5.878,homi,2.45,road,1472.0,suic,3.19
Paraguay,2015,5.878,homi,2.45,road,1472.0,suic,5.73
Paraguay,2015,5.878,homi,2.45,road,1472.0,suic,8.18
Paraguay,2016,5.538,homi,10.32,road,1529.0,suic,2.82
Paraguay,2016,5.538,homi,10.32,road,1529.0,suic,5.29
Paraguay,2016,5.538,homi,10.32,road,1529.0,suic,7.68
Paraguay,2016,5.538,homi,17.96,road,1529.0,suic,2.82
Paraguay,2016,5.538,homi,17.96,road,1529.0,suic,5.29
Paraguay,2016,5.538,homi,17.96,road,1529.0,suic,7.68
Paraguay,2016,5.538,homi,2.41,road,1529.0,suic,2.82
Paraguay,2016,5.538,homi,2.41,road,1529.0,suic,5.29
Paraguay,2016,5.538,homi,2.41,road,1529.0,suic,7.68
Paraguay,2017,5.49300003051758,homi,15.69,road,1524.0,suic,3.43
Paraguay,2017,5.49300003051758,homi,15.69,road,1524.0,suic,6.05
Paraguay,2017,5.49300003051758,homi,15.69,road,1524.0,suic,8.58
Paraguay,2017,5.49300003051758,homi,2.11,road,1524.0,suic,3.43
Paraguay,2017,5.49300003051758,homi,2.11,road,1524.0,suic,6.05
Paraguay,2017,5.49300003051758,homi,2.11,road,1524.0,suic,8.58
Paraguay,2017,5.49300003051758,homi,9.02,road,1524.0,suic,3.43
Paraguay,2017,5.49300003051758,homi,9.02,road,1524.0,suic,6.05
Paraguay,2017,5.49300003051758,homi,9.02,road,1524.0,suic,8.58
Paraguay,2018,5.681,homi,1.99,road,1535.0,suic,3.2
Paraguay,2018,5.681,homi,1.99,road,1535.0,suic,5.95
Paraguay,2018,5.681,homi,1.99,road,1535.0,suic,8.62
Paraguay,2018,5.681,homi,14.83,road,1535.0,suic,3.2
Paraguay,2018,5.681,homi,14.83,road,1535.0,suic,5.95
Paraguay,2018,5.681,homi,14.83,road,1535.0,suic,8.62
Paraguay,2018,5.681,homi,8.52,road,1535.0,suic,3.2
Paraguay,2018,5.681,homi,8.52,road,1535.0,suic,5.95
Paraguay,2018,5.681,homi,8.52,road,1535.0,suic,8.62
Paraguay,2019,5.743,homi,1.87,road,1552.0,suic,3.24
Paraguay,2019,5.743,homi,1.87,road,1552.0,suic,6.03
Paraguay,2019,5.743,homi,1.87,road,1552.0,suic,8.74
Paraguay,2019,5.743,homi,13.98,road,1552.0,suic,3.24
Paraguay,2019,5.743,homi,13.98,road,1552.0,suic,6.03
Paraguay,2019,5.743,homi,13.98,road,1552.0,suic,8.74
Paraguay,2019,5.743,homi,8.03,road,1552.0,suic,3.24
Paraguay,2019,5.743,homi,8.03,road,1552.0,suic,6.03
Paraguay,2019,5.743,homi,8.03,road,1552.0,suic,8.74
Peru,2015,5.824,homi,14.15,road,4221.0,suic,1.45
Peru,2015,5.824,homi,14.15,road,4221.0,suic,2.71
Peru,2015,5.824,homi,14.15,road,4221.0,suic,3.97
Peru,2015,5.824,homi,3.17,road,4221.0,suic,1.45
Peru,2015,5.824,homi,3.17,road,4221.0,suic,2.71
Peru,2015,5.824,homi,3.17,road,4221.0,suic,3.97
Peru,2015,5.824,homi,8.63,road,4221.0,suic,1.45
Peru,2015,5.824,homi,8.63,road,4221.0,suic,2.71
Peru,2015,5.824,homi,8.63,road,4221.0,suic,3.97
Peru,2016,5.743,homi,15.09,road,4286.0,suic,1.42
Peru,2016,5.743,homi,15.09,road,4286.0,suic,2.63
Peru,2016,5.743,homi,15.09,road,4286.0,suic,3.86
Peru,2016,5.743,homi,3.34,road,4286.0,suic,1.42
Peru,2016,5.743,homi,3.34,road,4286.0,suic,2.63
Peru,2016,5.743,homi,3.34,road,4286.0,suic,3.86
Peru,2016,5.743,homi,9.18,road,4286.0,suic,1.42
Peru,2016,5.743,homi,9.18,road,4286.0,suic,2.63
Peru,2016,5.743,homi,9.18,road,4286.0,suic,3.86
Peru,2017,5.71500015258789,homi,15.15,road,4349.0,suic,1.43
Peru,2017,5.71500015258789,homi,15.15,road,4349.0,suic,2.74
Peru,2017,5.71500015258789,homi,15.15,road,4349.0,suic,4.07
Peru,2017,5.71500015258789,homi,3.36,road,4349.0,suic,1.43
Peru,2017,5.71500015258789,homi,3.36,road,4349.0,suic,2.74
Peru,2017,5.71500015258789,homi,3.36,road,4349.0,suic,4.07
Peru,2017,5.71500015258789,homi,9.22,road,4349.0,suic,1.43
Peru,2017,5.71500015258789,homi,9.22,road,4349.0,suic,2.74
Peru,2017,5.71500015258789,homi,9.22,road,4349.0,suic,4.07
Peru,2018,5.663,homi,14.92,road,4384.0,suic,1.41
Peru,2018,5.663,homi,14.92,road,4384.0,suic,2.76
Peru,2018,5.663,homi,14.92,road,4384.0,suic,4.13
Peru,2018,5.663,homi,3.33,road,4384.0,suic,1.41
Peru,2018,5.663,homi,3.33,road,4384.0,suic,2.76
Peru,2018,5.663,homi,3.33,road,4384.0,suic,4.13
Peru,2018,5.663,homi,9.08,road,4384.0,suic,1.41
Peru,2018,5.663,homi,9.08,road,4384.0,suic,2.76
Peru,2018,5.663,homi,9.08,road,4384.0,suic,4.13
Peru,2019,5.697,homi,15.21,road,4414.0,suic,1.4
Peru,2019,5.697,homi,15.21,road,4414.0,suic,2.78
Peru,2019,5.697,homi,15.21,road,4414.0,suic,4.17
Peru,2019,5.697,homi,3.4,road,4414.0,suic,1.4
Peru,2019,5.697,homi,3.4,road,4414.0,suic,2.78
Peru,2019,5.697,homi,3.4,road,4414.0,suic,4.17
Peru,2019,5.697,homi,9.27,road,4414.0,suic,1.4
Peru,2019,5.697,homi,9.27,road,4414.0,suic,2.78
Peru,2019,5.697,homi,9.27,road,4414.0,suic,4.17
Philippines,2015,5.073,homi,15.32,road,12720.0,suic,1.07
Philippines,2015,5.073,homi,15.32,road,12720.0,suic,2.27
Philippines,2015,5.073,homi,15.32,road,12720.0,suic,3.46
Philippines,2015,5.073,homi,27.36,road,12720.0,suic,1.07
Philippines,2015,5.073,homi,27.36,road,12720.0,suic,2.27
Philippines,2015,5.073,homi,27.36,road,12720.0,suic,3.46
Philippines,2015,5.073,homi,3.13,road,12720.0,suic,1.07
Philippines,2015,5.073,homi,3.13,road,12720.0,suic,2.27
Philippines,2015,5.073,homi,3.13,road,12720.0,suic,3.46
Philippines,2016,5.279,homi,14.77,road,12690.0,suic,1.09
Philippines,2016,5.279,homi,14.77,road,12690.0,suic,2.24
Philippines,2016,5.279,homi,14.77,road,12690.0,suic,3.37
Philippines,2016,5.279,homi,26.33,road,12690.0,suic,1.09
Philippines,2016,5.279,homi,26.33,road,12690.0,suic,2.24
Philippines,2016,5.279,homi,26.33,road,12690.0,suic,3.37
Philippines,2016,5.279,homi,3.07,road,12690.0,suic,1.09
Philippines,2016,5.279,homi,3.07,road,12690.0,suic,2.24
Philippines,2016,5.279,homi,3.07,road,12690.0,suic,3.37
Philippines,2017,5.42999982833862,homi,14.3,road,12366.0,suic,1.11
Philippines,2017,5.42999982833862,homi,14.3,road,12366.0,suic,2.21
Philippines,2017,5.42999982833862,homi,14.3,road,12366.0,suic,3.29
Philippines,2017,5.42999982833862,homi,25.48,road,12366.0,suic,1.11
Philippines,2017,5.42999982833862,homi,25.48,road,12366.0,suic,2.21
Philippines,2017,5.42999982833862,homi,25.48,road,12366.0,suic,3.29
Philippines,2017,5.42999982833862,homi,3.0,road,12366.0,suic,1.11
Philippines,2017,5.42999982833862,homi,3.0,road,12366.0,suic,2.21
Philippines,2017,5.42999982833862,homi,3.0,road,12366.0,suic,3.29
Philippines,2018,5.524,homi,14.08,road,12689.0,suic,1.13
Philippines,2018,5.524,homi,14.08,road,12689.0,suic,2.18
Philippines,2018,5.524,homi,14.08,road,12689.0,suic,3.21
Philippines,2018,5.524,homi,2.99,road,12689.0,suic,1.13
Philippines,2018,5.524,homi,2.99,road,12689.0,suic,2.18
Philippines,2018,5.524,homi,2.99,road,12689.0,suic,3.21
Philippines,2018,5.524,homi,25.06,road,12689.0,suic,1.13
Philippines,2018,5.524,homi,25.06,road,12689.0,suic,2.18
Philippines,2018,5.524,homi,25.06,road,12689.0,suic,3.21
Philippines,2019,5.631,homi,13.72,road,13017.0,suic,1.16
Philippines,2019,5.631,homi,13.72,road,13017.0,suic,2.15
Philippines,2019,5.631,homi,13.72,road,13017.0,suic,3.13
Philippines,2019,5.631,homi,2.93,road,13017.0,suic,1.16
Philippines,2019,5.631,homi,2.93,road,13017.0,suic,2.15
Philippines,2019,5.631,homi,2.93,road,13017.0,suic,3.13
Philippines,2019,5.631,homi,24.41,road,13017.0,suic,1.16
Philippines,2019,5.631,homi,24.41,road,13017.0,suic,2.15
Philippines,2019,5.631,homi,24.41,road,13017.0,suic,3.13
Poland,2015,5.791,homi,0.61,road,3551.0,suic,15.85
Poland,2015,5.791,homi,0.61,road,3551.0,suic,28.4
Poland,2015,5.791,homi,0.61,road,3551.0,suic,4.05
Poland,2015,5.791,homi,0.96,road,3551.0,suic,15.85
Poland,2015,5.791,homi,0.96,road,3551.0,suic,28.4
Poland,2015,5.791,homi,0.96,road,3551.0,suic,4.05
Poland,2015,5.791,homi,1.34,road,3551.0,suic,15.85
Poland,2015,5.791,homi,1.34,road,3551.0,suic,28.4
Poland,2015,5.791,homi,1.34,road,3551.0,suic,4.05
Poland,2016,5.835,homi,0.61,road,3698.0,suic,13.83
Poland,2016,5.835,homi,0.61,road,3698.0,suic,24.96
Poland,2016,5.835,homi,0.61,road,3698.0,suic,3.36
Poland,2016,5.835,homi,0.95,road,3698.0,suic,13.83
Poland,2016,5.835,homi,0.95,road,3698.0,suic,24.96
Poland,2016,5.835,homi,0.95,road,3698.0,suic,3.36
Poland,2016,5.835,homi,1.32,road,3698.0,suic,13.83
Poland,2016,5.835,homi,1.32,road,3698.0,suic,24.96
Poland,2016,5.835,homi,1.32,road,3698.0,suic,3.36
Poland,2017,5.97300004959106,homi,0.56,road,3460.0,suic,13.3
Poland,2017,5.97300004959106,homi,0.56,road,3460.0,suic,23.81
Poland,2017,5.97300004959106,homi,0.56,road,3460.0,suic,3.42
Poland,2017,5.97300004959106,homi,0.88,road,3460.0,suic,13.3
Poland,2017,5.97300004959106,homi,0.88,road,3460.0,suic,23.81
Poland,2017,5.97300004959106,homi,0.88,road,3460.0,suic,3.42
Poland,2017,5.97300004959106,homi,1.21,road,3460.0,suic,13.3
Poland,2017,5.97300004959106,homi,1.21,road,3460.0,suic,23.81
Poland,2017,5.97300004959106,homi,1.21,road,3460.0,suic,3.42
Poland,2018,6.123,homi,0.52,road,3497.0,suic,12.66
Poland,2018,6.123,homi,0.52,road,3497.0,suic,22.78
Poland,2018,6.123,homi,0.52,road,3497.0,suic,3.14
Poland,2018,6.123,homi,0.82,road,3497.0,suic,12.66
Poland,2018,6.123,homi,0.82,road,3497.0,suic,22.78
Poland,2018,6.123,homi,0.82,road,3497.0,suic,3.14
Poland,2018,6.123,homi,1.13,road,3497.0,suic,12.66
Poland,2018,6.123,homi,1.13,road,3497.0,suic,22.78
Poland,2018,6.123,homi,1.13,road,3497.0,suic,3.14
Poland,2019,6.182,homi,0.5,road,3555.0,suic,11.3
Poland,2019,6.182,homi,0.5,road,3555.0,suic,20.07
Poland,2019,6.182,homi,0.5,road,3555.0,suic,3.06
Poland,2019,6.182,homi,0.78,road,3555.0,suic,11.3
Poland,2019,6.182,homi,0.78,road,3555.0,suic,20.07
Poland,2019,6.182,homi,0.78,road,3555.0,suic,3.06
Poland,2019,6.182,homi,1.07,road,3555.0,suic,11.3
Poland,2019,6.182,homi,1.07,road,3555.0,suic,20.07
Poland,2019,6.182,homi,1.07,road,3555.0,suic,3.06
Portugal,2015,5.102,homi,0.71,road,856.0,suic,13.21
Portugal,2015,5.102,homi,0.71,road,856.0,suic,19.21
Portugal,2015,5.102,homi,0.71,road,856.0,suic,7.81
Portugal,2015,5.102,homi,1.21,road,856.0,suic,13.21
Portugal,2015,5.102,homi,1.21,road,856.0,suic,19.21
Portugal,2015,5.102,homi,1.21,road,856.0,suic,7.81
Portugal,2015,5.102,homi,1.77,road,856.0,suic,13.21
Portugal,2015,5.102,homi,1.77,road,856.0,suic,19.21
Portugal,2015,5.102,homi,1.77,road,856.0,suic,7.81
Portugal,2016,5.123,homi,0.58,road,768.0,suic,11.35
Portugal,2016,5.123,homi,0.58,road,768.0,suic,18.21
Portugal,2016,5.123,homi,0.58,road,768.0,suic,5.19
Portugal,2016,5.123,homi,0.97,road,768.0,suic,11.35
Portugal,2016,5.123,homi,0.97,road,768.0,suic,18.21
Portugal,2016,5.123,homi,0.97,road,768.0,suic,5.19
Portugal,2016,5.123,homi,1.41,road,768.0,suic,11.35
Portugal,2016,5.123,homi,1.41,road,768.0,suic,18.21
Portugal,2016,5.123,homi,1.41,road,768.0,suic,5.19
Portugal,2017,5.19500017166138,homi,0.51,road,822.3,suic,11.96
Portugal,2017,5.19500017166138,homi,0.51,road,822.3,suic,18.63
Portugal,2017,5.19500017166138,homi,0.51,road,822.3,suic,5.97
Portugal,2017,5.19500017166138,homi,0.86,road,822.3,suic,11.96
Portugal,2017,5.19500017166138,homi,0.86,road,822.3,suic,18.63
Portugal,2017,5.19500017166138,homi,0.86,road,822.3,suic,5.97
Portugal,2017,5.19500017166138,homi,1.25,road,822.3,suic,11.96
Portugal,2017,5.19500017166138,homi,1.25,road,822.3,suic,18.63
Portugal,2017,5.19500017166138,homi,1.25,road,822.3,suic,5.97
Portugal,2018,5.41,homi,0.59,road,921.6,suic,11.74
Portugal,2018,5.41,homi,0.59,road,921.6,suic,17.8
Portugal,2018,5.41,homi,0.59,road,921.6,suic,6.3
Portugal,2018,5.41,homi,0.98,road,921.6,suic,11.74
Portugal,2018,5.41,homi,0.98,road,921.6,suic,17.8
Portugal,2018,5.41,homi,0.98,road,921.6,suic,6.3
Portugal,2018,5.41,homi,1.42,road,921.6,suic,11.74
Portugal,2018,5.41,homi,1.42,road,921.6,suic,17.8
Portugal,2018,5.41,homi,1.42,road,921.6,suic,6.3
Portugal,2019,5.693,homi,0.57,road,838.2,suic,11.46
Portugal,2019,5.693,homi,0.57,road,838.2,suic,17.89
Portugal,2019,5.693,homi,0.57,road,838.2,suic,5.69
Portugal,2019,5.693,homi,0.94,road,838.2,suic,11.46
Portugal,2019,5.693,homi,0.94,road,838.2,suic,17.89
Portugal,2019,5.693,homi,0.94,road,838.2,suic,5.69
Portugal,2019,5.693,homi,1.36,road,838.2,suic,11.46
Portugal,2019,5.693,homi,1.36,road,838.2,suic,17.89
Portugal,2019,5.693,homi,1.36,road,838.2,suic,5.69
Qatar,2015,6.611,homi,0.27,road,285.0,suic,1.88
Qatar,2015,6.611,homi,0.27,road,285.0,suic,6.11
Qatar,2015,6.611,homi,0.27,road,285.0,suic,7.44
Qatar,2015,6.611,homi,0.56,road,285.0,suic,1.88
Qatar,2015,6.611,homi,0.56,road,285.0,suic,6.11
Qatar,2015,6.611,homi,0.56,road,285.0,suic,7.44
Qatar,2015,6.611,homi,0.66,road,285.0,suic,1.88
Qatar,2015,6.611,homi,0.66,road,285.0,suic,6.11
Qatar,2015,6.611,homi,0.66,road,285.0,suic,7.44
Qatar,2016,6.375,homi,0.28,road,239.0,suic,1.84
Qatar,2016,6.375,homi,0.28,road,239.0,suic,6.07
Qatar,2016,6.375,homi,0.28,road,239.0,suic,7.41
Qatar,2016,6.375,homi,0.58,road,239.0,suic,1.84
Qatar,2016,6.375,homi,0.58,road,239.0,suic,6.07
Qatar,2016,6.375,homi,0.58,road,239.0,suic,7.41
Qatar,2016,6.375,homi,0.67,road,239.0,suic,1.84
Qatar,2016,6.375,homi,0.67,road,239.0,suic,6.07
Qatar,2016,6.375,homi,0.67,road,239.0,suic,7.41
Qatar,2017,6.375,homi,0.28,road,236.4,suic,1.76
Qatar,2017,6.375,homi,0.28,road,236.4,suic,5.78
Qatar,2017,6.375,homi,0.28,road,236.4,suic,7.07
Qatar,2017,6.375,homi,0.58,road,236.4,suic,1.76
Qatar,2017,6.375,homi,0.58,road,236.4,suic,5.78
Qatar,2017,6.375,homi,0.58,road,236.4,suic,7.07
Qatar,2017,6.375,homi,0.67,road,236.4,suic,1.76
Qatar,2017,6.375,homi,0.67,road,236.4,suic,5.78
Qatar,2017,6.375,homi,0.67,road,236.4,suic,7.07
Qatar,2018,6.374,homi,0.27,road,224.7,suic,1.71
Qatar,2018,6.374,homi,0.27,road,224.7,suic,5.76
Qatar,2018,6.374,homi,0.27,road,224.7,suic,7.08
Qatar,2018,6.374,homi,0.52,road,224.7,suic,1.71
Qatar,2018,6.374,homi,0.52,road,224.7,suic,5.76
Qatar,2018,6.374,homi,0.52,road,224.7,suic,7.08
Qatar,2018,6.374,homi,0.61,road,224.7,suic,1.71
Qatar,2018,6.374,homi,0.61,road,224.7,suic,5.76
Qatar,2018,6.374,homi,0.61,road,224.7,suic,7.08
Qatar,2019,6.374,homi,0.26,road,205.8,suic,1.72
Qatar,2019,6.374,homi,0.26,road,205.8,suic,5.84
Qatar,2019,6.374,homi,0.26,road,205.8,suic,7.19
Qatar,2019,6.374,homi,0.5,road,205.8,suic,1.72
Qatar,2019,6.374,homi,0.5,road,205.8,suic,5.84
Qatar,2019,6.374,homi,0.5,road,205.8,suic,7.19
Qatar,2019,6.374,homi,0.57,road,205.8,suic,1.72
Qatar,2019,6.374,homi,0.57,road,205.8,suic,5.84
Qatar,2019,6.374,homi,0.57,road,205.8,suic,7.19
Romania,2015,5.124,homi,1.01,road,1993.0,suic,11.51
Romania,2015,5.124,homi,1.01,road,1993.0,suic,19.95
Romania,2015,5.124,homi,1.01,road,1993.0,suic,3.51
Romania,2015,5.124,homi,1.56,road,1993.0,suic,11.51
Romania,2015,5.124,homi,1.56,road,1993.0,suic,19.95
Romania,2015,5.124,homi,1.56,road,1993.0,suic,3.51
Romania,2015,5.124,homi,2.14,road,1993.0,suic,11.51
Romania,2015,5.124,homi,2.14,road,1993.0,suic,19.95
Romania,2015,5.124,homi,2.14,road,1993.0,suic,3.51
Romania,2016,5.528,homi,0.89,road,2044.0,suic,10.17
Romania,2016,5.528,homi,0.89,road,2044.0,suic,17.48
Romania,2016,5.528,homi,0.89,road,2044.0,suic,3.24
Romania,2016,5.528,homi,1.57,road,2044.0,suic,10.17
Romania,2016,5.528,homi,1.57,road,2044.0,suic,17.48
Romania,2016,5.528,homi,1.57,road,2044.0,suic,3.24
Romania,2016,5.528,homi,2.29,road,2044.0,suic,10.17
Romania,2016,5.528,homi,2.29,road,2044.0,suic,17.48
Romania,2016,5.528,homi,2.29,road,2044.0,suic,3.24
Romania,2017,5.82499980926514,homi,0.85,road,2084.0,suic,10.08
Romania,2017,5.82499980926514,homi,0.85,road,2084.0,suic,17.08
Romania,2017,5.82499980926514,homi,0.85,road,2084.0,suic,3.45
Romania,2017,5.82499980926514,homi,1.42,road,2084.0,suic,10.08
Romania,2017,5.82499980926514,homi,1.42,road,2084.0,suic,17.08
Romania,2017,5.82499980926514,homi,1.42,road,2084.0,suic,3.45
Romania,2017,5.82499980926514,homi,2.02,road,2084.0,suic,10.08
Romania,2017,5.82499980926514,homi,2.02,road,2084.0,suic,17.08
Romania,2017,5.82499980926514,homi,2.02,road,2084.0,suic,3.45
Romania,2018,5.945,homi,0.85,road,1995.0,suic,10.21
Romania,2018,5.945,homi,0.85,road,1995.0,suic,17.46
Romania,2018,5.945,homi,0.85,road,1995.0,suic,3.34
Romania,2018,5.945,homi,1.4,road,1995.0,suic,10.21
Romania,2018,5.945,homi,1.4,road,1995.0,suic,17.46
Romania,2018,5.945,homi,1.4,road,1995.0,suic,3.34
Romania,2018,5.945,homi,1.98,road,1995.0,suic,10.21
Romania,2018,5.945,homi,1.98,road,1995.0,suic,17.46
Romania,2018,5.945,homi,1.98,road,1995.0,suic,3.34
Romania,2019,6.07,homi,0.81,road,1992.0,suic,16.52
Romania,2019,6.07,homi,0.81,road,1992.0,suic,3.33
Romania,2019,6.07,homi,0.81,road,1992.0,suic,9.74
Romania,2019,6.07,homi,1.32,road,1992.0,suic,16.52
Romania,2019,6.07,homi,1.32,road,1992.0,suic,3.33
Romania,2019,6.07,homi,1.32,road,1992.0,suic,9.74
Romania,2019,6.07,homi,1.86,road,1992.0,suic,16.52
Romania,2019,6.07,homi,1.86,road,1992.0,suic,3.33
Romania,2019,6.07,homi,1.86,road,1992.0,suic,9.74
Rwanda,2015,3.465,homi,1.98,road,3435.0,suic,3.28
Rwanda,2015,3.465,homi,1.98,road,3435.0,suic,5.72
Rwanda,2015,3.465,homi,1.98,road,3435.0,suic,8.25
Rwanda,2015,3.465,homi,4.67,road,3435.0,suic,3.28
Rwanda,2015,3.465,homi,4.67,road,3435.0,suic,5.72
Rwanda,2015,3.465,homi,4.67,road,3435.0,suic,8.25
Rwanda,2015,3.465,homi,7.45,road,3435.0,suic,3.28
Rwanda,2015,3.465,homi,7.45,road,3435.0,suic,5.72
Rwanda,2015,3.465,homi,7.45,road,3435.0,suic,8.25
Rwanda,2016,3.515,homi,1.94,road,3535.0,suic,3.2
Rwanda,2016,3.515,homi,1.94,road,3535.0,suic,5.66
Rwanda,2016,3.515,homi,1.94,road,3535.0,suic,8.21
Rwanda,2016,3.515,homi,4.63,road,3535.0,suic,3.2
Rwanda,2016,3.515,homi,4.63,road,3535.0,suic,5.66
Rwanda,2016,3.515,homi,4.63,road,3535.0,suic,8.21
Rwanda,2016,3.515,homi,7.41,road,3535.0,suic,3.2
Rwanda,2016,3.515,homi,7.41,road,3535.0,suic,5.66
Rwanda,2016,3.515,homi,7.41,road,3535.0,suic,8.21
Rwanda,2017,3.47099995613098,homi,1.89,road,3639.0,suic,3.09
Rwanda,2017,3.47099995613098,homi,1.89,road,3639.0,suic,5.61
Rwanda,2017,3.47099995613098,homi,1.89,road,3639.0,suic,8.22
Rwanda,2017,3.47099995613098,homi,4.54,road,3639.0,suic,3.09
Rwanda,2017,3.47099995613098,homi,4.54,road,3639.0,suic,5.61
Rwanda,2017,3.47099995613098,homi,4.54,road,3639.0,suic,8.22
Rwanda,2017,3.47099995613098,homi,7.29,road,3639.0,suic,3.09
Rwanda,2017,3.47099995613098,homi,7.29,road,3639.0,suic,5.61
Rwanda,2017,3.47099995613098,homi,7.29,road,3639.0,suic,8.22
Rwanda,2018,3.408,homi,1.82,road,3679.0,suic,3.03
Rwanda,2018,3.408,homi,1.82,road,3679.0,suic,5.58
Rwanda,2018,3.408,homi,1.82,road,3679.0,suic,8.21
Rwanda,2018,3.408,homi,4.42,road,3679.0,suic,3.03
Rwanda,2018,3.408,homi,4.42,road,3679.0,suic,5.58
Rwanda,2018,3.408,homi,4.42,road,3679.0,suic,8.21
Rwanda,2018,3.408,homi,7.1,road,3679.0,suic,3.03
Rwanda,2018,3.408,homi,7.1,road,3679.0,suic,5.58
Rwanda,2018,3.408,homi,7.1,road,3679.0,suic,8.21
Rwanda,2019,3.334,homi,1.77,road,3718.0,suic,3.02
Rwanda,2019,3.334,homi,1.77,road,3718.0,suic,5.57
Rwanda,2019,3.334,homi,1.77,road,3718.0,suic,8.22
Rwanda,2019,3.334,homi,4.34,road,3718.0,suic,3.02
Rwanda,2019,3.334,homi,4.34,road,3718.0,suic,5.57
Rwanda,2019,3.334,homi,4.34,road,3718.0,suic,8.22
Rwanda,2019,3.334,homi,7.0,road,3718.0,suic,3.02
Rwanda,2019,3.334,homi,7.0,road,3718.0,suic,5.57
Rwanda,2019,3.334,homi,7.0,road,3718.0,suic,8.22
Saudi Arabia,2015,6.411,homi,1.82,road,8313.0,suic,2.29
Saudi Arabia,2015,6.411,homi,1.82,road,8313.0,suic,6.34
Saudi Arabia,2015,6.411,homi,1.82,road,8313.0,suic,9.41
Saudi Arabia,2015,6.411,homi,1.91,road,8313.0,suic,2.29
Saudi Arabia,2015,6.411,homi,1.91,road,8313.0,suic,6.34
Saudi Arabia,2015,6.411,homi,1.91,road,8313.0,suic,9.41
Saudi Arabia,2015,6.411,homi,1.98,road,8313.0,suic,2.29
Saudi Arabia,2015,6.411,homi,1.98,road,8313.0,suic,6.34
Saudi Arabia,2015,6.411,homi,1.98,road,8313.0,suic,9.41
Saudi Arabia,2016,6.379,homi,1.73,road,9311.0,suic,2.2
Saudi Arabia,2016,6.379,homi,1.73,road,9311.0,suic,6.34
Saudi Arabia,2016,6.379,homi,1.73,road,9311.0,suic,9.46
Saudi Arabia,2016,6.379,homi,1.83,road,9311.0,suic,2.2
Saudi Arabia,2016,6.379,homi,1.83,road,9311.0,suic,6.34
Saudi Arabia,2016,6.379,homi,1.83,road,9311.0,suic,9.46
Saudi Arabia,2016,6.379,homi,1.9,road,9311.0,suic,2.2
Saudi Arabia,2016,6.379,homi,1.9,road,9311.0,suic,6.34
Saudi Arabia,2016,6.379,homi,1.9,road,9311.0,suic,9.46
Saudi Arabia,2017,6.3439998626709,homi,1.67,road,10142.0,suic,2.12
Saudi Arabia,2017,6.3439998626709,homi,1.67,road,10142.0,suic,6.22
Saudi Arabia,2017,6.3439998626709,homi,1.67,road,10142.0,suic,9.28
Saudi Arabia,2017,6.3439998626709,homi,1.74,road,10142.0,suic,2.12
Saudi Arabia,2017,6.3439998626709,homi,1.74,road,10142.0,suic,6.22
Saudi Arabia,2017,6.3439998626709,homi,1.74,road,10142.0,suic,9.28
Saudi Arabia,2017,6.3439998626709,homi,1.8,road,10142.0,suic,2.12
Saudi Arabia,2017,6.3439998626709,homi,1.8,road,10142.0,suic,6.22
Saudi Arabia,2017,6.3439998626709,homi,1.8,road,10142.0,suic,9.28
Saudi Arabia,2018,6.371,homi,1.8,road,11185.0,suic,2.03
Saudi Arabia,2018,6.371,homi,1.8,road,11185.0,suic,6.09
Saudi Arabia,2018,6.371,homi,1.8,road,11185.0,suic,9.09
Saudi Arabia,2018,6.371,homi,1.87,road,11185.0,suic,2.03
Saudi Arabia,2018,6.371,homi,1.87,road,11185.0,suic,6.09
